symbol,timeframe,strategy_name,fold,train_start,train_end,test_start,test_end,test_short_sma,test_long_sma,test_rsi_buy_threshold,test_use_macd_filter,test_tp_rate,test_sl_rate,test_lookahead_steps,test_reward_risk,test_signal_count,test_trade_count,test_total_pnl,test_avg_pnl,test_win_rate,test_gross_profit,test_gross_loss,test_profit_factor,test_final_equity,test_total_return,test_take_profit_count,test_stop_loss_count,test_time_exit_count
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,37,2026-03-29 19:15:00+00:00,2026-04-16 03:50:00+00:00,2026-04-16 03:55:00+00:00,2026-04-19 15:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,5,23.1307618787082,4.62615237574164,60.0,47.92108283870812,24.790320959999917,1.9330561680113187,10023.130761878709,0.23130761878708656,1,2,2
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,37,2026-03-29 19:15:00+00:00,2026-04-16 03:50:00+00:00,2026-04-16 03:55:00+00:00,2026-04-19 15:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,10,8,-22.05271199569836,-2.756588999462295,25.0,16.332649444301637,38.38536144,0.4254916153344325,9977.947288004298,-0.2205271199570234,0,6,2
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,38,2026-04-02 06:35:00+00:00,2026-04-19 15:10:00+00:00,2026-04-19 15:15:00+00:00,2026-04-23 02:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,12,6,24.23366346772366,4.0389439112872765,50.0,48.913280607172965,24.679617139449306,1.9819302840394226,10024.233663467725,0.2423366346772491,2,1,3
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,38,2026-04-02 06:35:00+00:00,2026-04-19 15:10:00+00:00,2026-04-19 15:15:00+00:00,2026-04-23 02:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,13,7,37.60748802549074,5.3724982893558195,57.14285714285714,62.287105164940044,24.679617139449306,2.5238278540948995,10037.607488025493,0.37607488025492786,2,1,4
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,38,2026-04-02 06:35:00+00:00,2026-04-19 15:10:00+00:00,2026-04-19 15:15:00+00:00,2026-04-23 02:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,9,7,11.639435805922517,1.6627765437032167,71.42857142857143,32.09730153598218,20.457865730059666,1.5689467298057473,10011.63943580592,0.11639435805920584,0,1,6
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,38,2026-04-02 06:35:00+00:00,2026-04-19 15:10:00+00:00,2026-04-19 15:15:00+00:00,2026-04-23 02:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,5,6.404528247320627,1.2809056494641253,40.0,32.4120482028826,26.007519955561975,1.2462567848938997,10006.40452824732,0.06404528247319831,0,2,3
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,38,2026-04-02 06:35:00+00:00,2026-04-19 15:10:00+00:00,2026-04-19 15:15:00+00:00,2026-04-23 02:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,7,7,9.360144748634184,1.337163535519169,28.57142857142857,32.97713607799085,23.616991329356665,1.3963309558825654,10009.360144748634,0.09360144748634411,1,3,3
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,39,2026-04-05 17:55:00+00:00,2026-04-23 02:30:00+00:00,2026-04-23 02:35:00+00:00,2026-04-26 13:50:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,8,6,-0.19658964659925005,-0.03276494109987501,50.0,12.206891006552155,12.403480653151405,0.984150445177717,9999.803410353401,-0.001965896465990227,0,0,6
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,39,2026-04-05 17:55:00+00:00,2026-04-23 02:30:00+00:00,2026-04-23 02:35:00+00:00,2026-04-26 13:50:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,8,6,-0.19658964659925005,-0.03276494109987501,50.0,12.206891006552155,12.403480653151405,0.984150445177717,9999.803410353401,-0.001965896465990227,0,0,6
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,39,2026-04-05 17:55:00+00:00,2026-04-23 02:30:00+00:00,2026-04-23 02:35:00+00:00,2026-04-26 13:50:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,7,7,-7.084799071131329,-1.0121141530187612,42.857142857142854,17.86414091578513,24.948939986916457,0.7160280527009689,9992.915200928872,-0.07084799071128146,0,0,7
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,39,2026-04-05 17:55:00+00:00,2026-04-23 02:30:00+00:00,2026-04-23 02:35:00+00:00,2026-04-26 13:50:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,8,7,-22.511439203566397,-3.215919886223771,28.57142857142857,13.332774684034007,35.844213887600404,0.37196448849018326,9977.488560796433,-0.22511439203566624,0,2,5
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,39,2026-04-05 17:55:00+00:00,2026-04-23 02:30:00+00:00,2026-04-23 02:35:00+00:00,2026-04-26 13:50:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,8,6,-2.7725776978140857,-0.4620962829690143,33.33333333333333,16.472537223136214,19.2451149209503,0.8559334299014318,9997.227422302183,-0.02772577697816814,0,3,3
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,40,2026-04-09 05:15:00+00:00,2026-04-26 13:50:00+00:00,2026-04-26 13:55:00+00:00,2026-04-30 01:10:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,8,5,-29.000797708134996,-5.800159541626999,40.0,9.673389069611403,38.6741867777464,0.2501252094892811,9970.999202291865,-0.29000797708134995,0,2,3
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,40,2026-04-09 05:15:00+00:00,2026-04-26 13:50:00+00:00,2026-04-26 13:55:00+00:00,2026-04-30 01:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,8,5,-29.000797708134996,-5.800159541626999,40.0,9.673389069611403,38.6741867777464,0.2501252094892811,9970.999202291865,-0.29000797708134995,0,2,3
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,40,2026-04-09 05:15:00+00:00,2026-04-26 13:50:00+00:00,2026-04-26 13:55:00+00:00,2026-04-30 01:10:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,6,5,-16.67976451370373,-3.335952902740746,60.0,7.500765214027865,24.180529727731596,0.31019854810813197,9983.320235486295,-0.16679764513704867,0,0,5
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,40,2026-04-09 05:15:00+00:00,2026-04-26 13:50:00+00:00,2026-04-26 13:55:00+00:00,2026-04-30 01:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,5,5,5.224732350788713,1.0449464701577427,60.0,27.74889773049199,22.524165379703277,1.2319611964622124,10005.224732350789,0.05224732350789054,0,1,4
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,40,2026-04-09 05:15:00+00:00,2026-04-26 13:50:00+00:00,2026-04-26 13:55:00+00:00,2026-04-30 01:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,8,7,-2.6060792699117883,-0.3722970385588269,42.857142857142854,17.817385515630804,20.423464785542592,0.8723977886574571,9997.393920730086,-0.02606079269913607,0,3,4
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,41,2026-04-12 16:35:00+00:00,2026-04-30 01:10:00+00:00,2026-04-30 01:15:00+00:00,2026-05-03 12:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,8,4,-11.860019450757477,-2.9650048626893692,50.0,1.5779580083918745,13.437977459149351,0.1174252608466395,9988.139980549242,-0.11860019450758046,0,0,4
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,41,2026-04-12 16:35:00+00:00,2026-04-30 01:10:00+00:00,2026-04-30 01:15:00+00:00,2026-05-03 12:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,9,4,-9.364443012190577,-2.3411107530476443,50.0,4.073534446958774,13.437977459149351,0.3031359785609163,9990.635556987809,-0.09364443012191259,0,0,4
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,41,2026-04-12 16:35:00+00:00,2026-04-30 01:10:00+00:00,2026-04-30 01:15:00+00:00,2026-05-03 12:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,4,4,-24.531580550580316,-6.132895137645079,0.0,0.0,24.531580550580316,0.0,9975.468419449418,-0.2453158055058157,0,0,4
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,41,2026-04-12 16:35:00+00:00,2026-04-30 01:10:00+00:00,2026-04-30 01:15:00+00:00,2026-05-03 12:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,4,0.3578498362262508,0.0894624590565627,50.0,9.639895200283945,9.282045364057694,1.0385529074886803,10000.357849836226,0.00357849836225796,0,0,4
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,41,2026-04-12 16:35:00+00:00,2026-04-30 01:10:00+00:00,2026-04-30 01:15:00+00:00,2026-05-03 12:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,11,7,2.5476593405467156,0.3639513343638165,71.42857142857143,15.342779820546752,12.795120480000037,1.1991117898834125,10002.547659340544,0.025476593405437595,0,2,5
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,42,2026-04-16 03:55:00+00:00,2026-05-03 12:30:00+00:00,2026-05-03 12:35:00+00:00,2026-05-06 23:50:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,11,7,29.441873649533022,4.205981949933289,71.42857142857143,52.834606764083446,23.392733114550424,2.258590584749586,10029.441873649534,0.2944187364953359,2,1,4
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,42,2026-04-16 03:55:00+00:00,2026-05-03 12:30:00+00:00,2026-05-03 12:35:00+00:00,2026-05-06 23:50:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,11,7,29.441873649533022,4.205981949933289,71.42857142857143,52.834606764083446,23.392733114550424,2.258590584749586,10029.441873649534,0.2944187364953359,2,1,4
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,42,2026-04-16 03:55:00+00:00,2026-05-03 12:30:00+00:00,2026-05-03 12:35:00+00:00,2026-05-06 23:50:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,7,6,35.035278855442925,5.839213142573821,83.33333333333334,50.42923945544305,15.393960600000128,3.2759106487152265,10035.035278855443,0.35035278855442814,1,1,4
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,42,2026-04-16 03:55:00+00:00,2026-05-03 12:30:00+00:00,2026-05-03 12:35:00+00:00,2026-05-06 23:50:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,5,5,24.764790148608085,4.952958029721617,60.0,41.90548711550775,17.140696966899668,2.4447948176454712,10024.764790148607,0.2476479014860706,1,1,3
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,42,2026-04-16 03:55:00+00:00,2026-05-03 12:30:00+00:00,2026-05-03 12:35:00+00:00,2026-05-06 23:50:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,9,8,10.67790788409934,1.3347384855124176,50.0,36.26814884409953,25.590240960000187,1.4172648432967028,10010.677907884097,0.10677907884097296,0,4,4
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,43,2026-04-19 15:15:00+00:00,2026-05-06 23:50:00+00:00,2026-05-06 23:55:00+00:00,2026-05-10 11:10:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,6,5,20.024816273373744,4.004963254674749,60.0,25.574814047758878,5.549997774385133,4.6080764510923125,10020.024816273373,0.20024816273373292,0,0,5
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,43,2026-04-19 15:15:00+00:00,2026-05-06 23:50:00+00:00,2026-05-06 23:55:00+00:00,2026-05-10 11:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,6,5,20.024816273373744,4.004963254674749,60.0,25.574814047758878,5.549997774385133,4.6080764510923125,10020.024816273373,0.20024816273373292,0,0,5
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,43,2026-04-19 15:15:00+00:00,2026-05-06 23:50:00+00:00,2026-05-06 23:55:00+00:00,2026-05-10 11:10:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,7,5,39.52308179263605,7.90461635852721,80.0,54.917042392636176,15.393960600000128,3.5674407528778347,10039.523081792635,0.3952308179263491,1,1,3
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,43,2026-04-19 15:15:00+00:00,2026-05-06 23:50:00+00:00,2026-05-06 23:55:00+00:00,2026-05-10 11:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,11,8,21.495759563430852,2.6869699454288565,50.0,42.8882860012676,21.39252643783675,2.0048256631068835,10021.49575956343,0.214957595634296,0,1,7
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,43,2026-04-19 15:15:00+00:00,2026-05-06 23:50:00+00:00,2026-05-06 23:55:00+00:00,2026-05-10 11:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,11,9,6.757972840319667,0.7508858711466296,44.44444444444444,38.74577404031959,31.98780119999992,1.211267188953259,10006.757972840316,0.06757972840316143,0,5,4
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,44,2026-04-23 02:35:00+00:00,2026-05-10 11:10:00+00:00,2026-05-10 11:15:00+00:00,2026-05-13 22:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,5,4,-3.4492270342086613,-0.8623067585521653,50.0,27.33869416579148,30.78792120000014,0.8879681738886402,9996.550772965791,-0.034492270342088883,1,2,1
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,44,2026-04-23 02:35:00+00:00,2026-05-10 11:10:00+00:00,2026-05-10 11:15:00+00:00,2026-05-13 22:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,7,5,-18.84318763420856,-3.7686375268417125,40.0,27.33869416579148,46.18188180000004,0.5919787825924291,9981.15681236579,-0.18843187634209244,1,3,1
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,44,2026-04-23 02:35:00+00:00,2026-05-10 11:10:00+00:00,2026-05-10 11:15:00+00:00,2026-05-13 22:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,6,6,10.956756470959476,1.826126078493246,50.0,42.144637670959696,31.18788120000022,1.3513145506966788,10010.95675647096,0.1095675647095959,1,2,3
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,44,2026-04-23 02:35:00+00:00,2026-05-10 11:10:00+00:00,2026-05-10 11:15:00+00:00,2026-05-13 22:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,8,8,-27.533066784692437,-3.4416333480865546,12.5,29.588041199999907,57.121107984692344,0.5179878725029123,9972.466933215306,-0.275330667846938,1,4,3
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,44,2026-04-23 02:35:00+00:00,2026-05-10 11:10:00+00:00,2026-05-10 11:15:00+00:00,2026-05-13 22:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,12,10,0.9078544805653337,0.09078544805653337,30.0,45.69077616056518,44.782921679999845,1.0202723370094628,10000.907854480562,0.009078544805615821,1,7,2
